253.176771741	251.821916395	715.184803753
253.15340031	252.201635188	718.096521466
252.887335138	253.184700741	719.196369487
253.269810665	252.27717806	716.348318426
230.983044759	229.424682048	594.190763954
231.001526545	232.996807012	613.634915827
222.6766244	219.068657617	553.462340662
228.552099181	226.42218183	595.598851403
230.086817081	226.656128348	597.951709566
206.985993429	206.35550061	466.765264273
